TimeStamp	Parameter	Lane	Det	Signal	Cycle	CycleLength	YST	YST_NC	RST	GST	RedTime	GreenTime	AIC	TUY	TUG	SSC
2022-12-06 08:08:19.800	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	104.80000000000001	15.200000000000001	-27.400000000000002	GG
2022-12-06 08:08:21.400	29	L	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	106.4	13.600000000000001	-29.000000000000004	GG
2022-12-06 08:08:22.600	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	107.60000000000001	12.4	-30.200000000000003	GG
2022-12-06 08:08:23.900	27	R	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	108.9	11.100000000000001	-31.500000000000004	GG
2022-12-06 08:08:26.200	11	L	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	111.2	8.8	-33.800000000000004	GG
2022-12-06 08:08:28.300	9	R	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	113.30000000000001	6.7	-35.900000000000006	GG
2022-12-06 08:08:32.100	29	L	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	117.10000000000001	2.9000000000000004	-39.7	GR
2022-12-06 08:08:33.600	27	R	adv	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	118.60000000000001	1.4000000000000001	-41.2	GG
2022-12-06 08:08:34.500	10	M	stop	G	11.0	120.0	2022-12-06 08:06:35.000	2022-12-06 08:08:35.000	2022-12-06 08:06:38.600	2022-12-06 08:07:52.400	73.8	42.6	119.50000000000001	0.5	-42.1	GY
2022-12-06 08:08:35.400	27	R	adv	Y	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	0.4	119.60000000000001	60.00000000000001	YY
2022-12-06 08:08:35.700	28	M	adv	Y	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	0.7000000000000001	119.30000000000001	59.7	YY
2022-12-06 08:08:37.400	11	L	stop	Y	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	2.4000000000000004	117.60000000000001	58.00000000000001	YY
2022-12-06 08:08:37.900	9	R	stop	Y	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	2.9000000000000004	117.10000000000001	57.50000000000001	YR
2022-12-06 08:08:40.300	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	5.300000000000001	114.7	55.1	RR
2022-12-06 08:08:41.600	9	R	stop	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	6.6000000000000005	113.4	53.800000000000004	RG
2022-12-06 08:08:42.800	27	R	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	7.800000000000001	112.2	52.6	RR
2022-12-06 08:08:43.500	10	M	stop	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	8.5	111.5	51.900000000000006	RG
2022-12-06 08:08:45.400	11	L	stop	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	10.4	109.60000000000001	50.0	RG
2022-12-06 08:08:45.600	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	10.600000000000001	109.4	49.800000000000004	RR
2022-12-06 08:08:47.000	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	12.0	108.0	48.400000000000006	RR
2022-12-06 08:08:50.900	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	15.9	104.10000000000001	44.5	RR
2022-12-06 08:08:54.500	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	19.5	100.5	40.900000000000006	RR
2022-12-06 08:08:55.200	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	20.200000000000003	99.80000000000001	40.2	RR
2022-12-06 08:08:59.000	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	24.0	96.0	36.400000000000006	RR
2022-12-06 08:09:00.100	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	25.1	94.9	35.300000000000004	RR
2022-12-06 08:09:11.700	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	36.7	83.30000000000001	23.700000000000003	RR
2022-12-06 08:09:13.600	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	38.6	81.4	21.8	RR
2022-12-06 08:09:15.200	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	40.2	79.80000000000001	20.200000000000003	RR
2022-12-06 08:09:17.300	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	42.300000000000004	77.7	18.1	RR
2022-12-06 08:09:18.900	28	M	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	43.900000000000006	76.10000000000001	16.5	RR
2022-12-06 08:09:20.600	27	R	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	45.6	74.4	14.8	RR
2022-12-06 08:09:22.100	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	47.1	72.9	13.3	RR
2022-12-06 08:09:25.000	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	50.0	70.0	10.4	RR
2022-12-06 08:09:25.800	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	50.800000000000004	69.2	9.600000000000001	RR
2022-12-06 08:09:27.500	27	R	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	52.5	67.5	7.9	RR
2022-12-06 08:09:27.700	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	52.7	67.3	7.7	RR
2022-12-06 08:09:28.600	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	53.6	66.4	6.800000000000001	RR
2022-12-06 08:09:29.300	29	L	adv	R	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	54.300000000000004	65.7	6.1000000000000005	RG
2022-12-06 08:09:36.300	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	61.300000000000004	58.7	-0.9	GG
2022-12-06 08:09:38.100	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	63.1	56.900000000000006	-2.7	GG
2022-12-06 08:09:38.100	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	63.1	56.900000000000006	-2.7	GG
2022-12-06 08:09:39.300	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	64.3	55.7	-3.9000000000000004	GG
2022-12-06 08:09:40.600	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	65.60000000000001	54.400000000000006	-5.2	GG
2022-12-06 08:09:40.900	5	LT	front	G	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	358.90000000000003	7.500000000000001	-5.5	GG
2022-12-06 08:09:42.600	6	LT	rear	G	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	360.6	5.800000000000001	-7.2	GG
2022-12-06 08:09:43.300	11	L	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	68.3	51.7	-7.9	GG
2022-12-06 08:09:44.100	5	LT	front	G	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	362.1	4.300000000000001	-8.700000000000001	GY
2022-12-06 08:09:44.400	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	69.4	50.6	-9.0	GG
2022-12-06 08:09:44.700	6	LT	rear	G	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	362.70000000000005	3.7	-9.3	GG
2022-12-06 08:09:44.900	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	69.9	50.1	-9.5	GG
2022-12-06 08:09:45.100	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	70.10000000000001	49.900000000000006	-9.700000000000001	GG
2022-12-06 08:09:45.700	11	L	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	70.7	49.300000000000004	-10.3	GG
2022-12-06 08:09:46.300	6	LT	rear	G	8.0	366.4	2022-12-06 08:03:42.000	2022-12-06 08:09:48.400	2022-12-06 08:03:45.000	2022-12-06 08:09:35.400	350.4	13.0	364.3	2.1	-10.9	GG
2022-12-06 08:09:47.000	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	72.0	48.0	-11.600000000000001	GG
2022-12-06 08:09:48.800	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	73.80000000000001	46.2	-13.4	GG
2022-12-06 08:09:49.100	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	74.10000000000001	45.900000000000006	-13.700000000000001	GG
2022-12-06 08:09:51.200	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	76.2	43.800000000000004	-15.8	GG
2022-12-06 08:09:52.000	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	77.0	43.0	-16.6	GG
2022-12-06 08:09:53.300	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	78.30000000000001	41.7	-17.900000000000002	GG
2022-12-06 08:10:01.600	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	86.60000000000001	33.4	-26.200000000000003	GG
2022-12-06 08:10:05.500	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	90.5	29.500000000000004	-30.1	GG
2022-12-06 08:10:05.900	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	90.9	29.1	-30.500000000000004	GG
2022-12-06 08:10:06.300	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	91.30000000000001	28.700000000000003	-30.900000000000002	GG
2022-12-06 08:10:08.000	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	93.0	27.0	-32.6	GG
2022-12-06 08:10:09.000	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	94.0	26.0	-33.6	GG
2022-12-06 08:10:09.500	11	L	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	94.5	25.5	-34.1	GG
2022-12-06 08:10:11.000	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	96.0	24.0	-35.6	GG
2022-12-06 08:10:11.800	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	96.80000000000001	23.200000000000003	-36.400000000000006	GG
2022-12-06 08:10:15.200	11	L	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	100.2	19.8	-39.800000000000004	GG
2022-12-06 08:10:17.400	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	102.4	17.6	-42.0	GG
2022-12-06 08:10:20.300	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	105.30000000000001	14.700000000000001	-44.900000000000006	GG
2022-12-06 08:10:21.300	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	106.30000000000001	13.700000000000001	-45.900000000000006	GG
2022-12-06 08:10:22.400	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	107.4	12.600000000000001	-47.0	GG
2022-12-06 08:10:24.000	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	109.0	11.0	-48.6	GG
2022-12-06 08:10:24.200	27	R	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	109.2	10.8	-48.800000000000004	GG
2022-12-06 08:10:24.600	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	109.60000000000001	10.4	-49.2	GG
2022-12-06 08:10:26.000	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	111.0	9.0	-50.6	GG
2022-12-06 08:10:26.500	29	L	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	111.5	8.5	-51.1	GG
2022-12-06 08:10:28.100	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	113.10000000000001	6.9	-52.7	GG
2022-12-06 08:10:29.000	9	R	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	114.0	6.0	-53.6	GG
2022-12-06 08:10:29.500	28	M	adv	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	114.50000000000001	5.5	-54.1	GG
2022-12-06 08:10:30.700	11	L	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	115.7	4.300000000000001	-55.300000000000004	GG
2022-12-06 08:10:33.700	10	M	stop	G	12.0	120.0	2022-12-06 08:08:35.000	2022-12-06 08:10:35.000	2022-12-06 08:08:38.600	2022-12-06 08:09:35.400	56.8	59.6	118.7	1.3	-58.300000000000004	GG
2022-12-06 08:10:36.200	27	R	adv	Y	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	1.2000000000000002	118.80000000000001	69.7	YY
2022-12-06 08:10:42.500	9	R	stop	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	7.500000000000001	112.5	63.400000000000006	RG
2022-12-06 08:10:48.400	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	60.00000000000001	52.7	47.0	RR
2022-12-06 08:10:50.300	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	61.900000000000006	50.800000000000004	45.1	RR
2022-12-06 08:10:52.400	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	64.0	48.7	43.0	RR
2022-12-06 08:10:55.300	28	M	adv	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	20.3	99.7	50.6	RR
2022-12-06 08:10:55.500	27	R	adv	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	20.5	99.5	50.400000000000006	RR
2022-12-06 08:10:57.700	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	69.30000000000001	43.400000000000006	37.7	RR
2022-12-06 08:10:59.000	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	70.60000000000001	42.1	36.400000000000006	RR
2022-12-06 08:11:02.200	10	M	stop	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	27.200000000000003	92.80000000000001	43.7	RG
2022-12-06 08:11:14.600	29	L	adv	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	39.6	80.4	31.3	RR
2022-12-06 08:11:19.400	6	LT	rear	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	91.0	21.700000000000003	16.0	RR
2022-12-06 08:11:20.400	5	LT	front	R	9.0	112.7	2022-12-06 08:09:48.400	2022-12-06 08:11:41.100	2022-12-06 08:09:51.400	2022-12-06 08:11:35.400	104.0	5.7	92.0	20.700000000000003	15.000000000000002	RG
2022-12-06 08:11:20.900	28	M	adv	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	45.900000000000006	74.10000000000001	25.0	RR
2022-12-06 08:11:25.500	29	L	adv	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	50.5	69.5	20.400000000000002	RR
2022-12-06 08:11:27.400	11	L	stop	R	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	52.400000000000006	67.60000000000001	18.5	RG
2022-12-06 08:11:47.200	29	L	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	72.2	47.800000000000004	-1.3	GG
2022-12-06 08:11:47.300	27	R	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	72.30000000000001	47.7	-1.4000000000000001	GG
2022-12-06 08:11:49.700	9	R	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	74.7	45.300000000000004	-3.8000000000000003	GG
2022-12-06 08:11:49.900	29	L	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	74.9	45.1	-4.0	GG
2022-12-06 08:11:50.400	27	R	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	75.4	44.6	-4.5	GG
2022-12-06 08:11:52.900	27	R	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	77.9	42.1	-7.0	GG
2022-12-06 08:11:54.500	9	R	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	79.5	40.5	-8.600000000000001	GG
2022-12-06 08:11:55.200	27	R	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	80.2	39.800000000000004	-9.3	GG
2022-12-06 08:11:56.200	28	M	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	81.2	38.800000000000004	-10.3	GG
2022-12-06 08:11:56.800	9	R	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	81.80000000000001	38.2	-10.9	GG
2022-12-06 08:11:57.300	11	L	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	82.30000000000001	37.7	-11.4	GG
2022-12-06 08:11:58.700	9	R	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	83.7	36.300000000000004	-12.8	GG
2022-12-06 08:11:59.300	10	M	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	84.30000000000001	35.7	-13.4	GG
2022-12-06 08:12:00.600	28	M	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	85.60000000000001	34.400000000000006	-14.700000000000001	GG
2022-12-06 08:12:01.700	29	L	adv	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	86.7	33.300000000000004	-15.8	GG
2022-12-06 08:12:01.900	9	R	stop	G	13.0	120.0	2022-12-06 08:10:35.000	2022-12-06 08:12:35.000	2022-12-06 08:10:38.600	2022-12-06 08:11:45.900	67.3	49.1	86.9	33.1	-16.0	GG
