AIY_adv	TUY_adv	OccTime_adv	HeadwayFoll_adv	GapFoll_adv	AIY_stop	TUY_stop	OccTime_stop	HeadwayFoll_stop	GapFoll_stop	travel_time	adv_indication	decision	car_follow	occ_ratio	month	day	hour
103.2	2.1	0.3	5.8	5.5	2.2	103.1	0.8	6.4	5.7	4.3	1.0	1.0	0.0	2.6667	02	19	23
2.6	102.7	0.4	4.7	4.4	10.4	94.9	57.7	8.2	7.4	7.8	0.0	0.0	0.0	144.25	02	19	23
0.7	56.9	0.3	18.6	18.0	5.9	51.7	43.2	9.4	7.7	5.2	0.0	0.0	0.0	144.0	02	20	00
102.8	2.5	0.4	21.3	20.9	2.3	103.0	1.0	21.2	20.4	4.8	1.0	1.0	0.0	2.5	02	20	00
100.4	4.9	0.3	102.9	102.5	105.2	0.1	1.0	102.9	101.9	4.8	1.0	1.0	0.0	3.3333	02	20	00
85.6	4.4	0.3	38.5	38.1	89.7	0.3	0.8	35.3	31.4	4.1	1.0	1.0	0.0	2.6667	02	20	00
87.9	2.1	0.3	2.3	2.0	1.7	88.3	0.7	2.0	1.2	3.8	1.0	1.0	0.0	2.3333	02	20	00
1.1	88.0	0.4	8.1	7.8	8.3	80.8	53.1	10.6	9.8	7.2	0.0	0.0	0.0	132.75	02	20	00
84.2	4.9	0.3	143.6	143.2	88.6	0.5	0.9	9.8	8.0	4.4	1.0	1.0	0.0	3.0	02	20	00
92.8	0.4	0.3	145.4	145.1	3.5	86.5	0.7	141.7	127.0	3.9	1.0	1.0	0.0	2.3333	02	20	00
3.5	86.5	0.7	32.8	32.5	10.0	80.0	48.1	35.3	34.6	6.5	0.0	0.0	0.0	68.7143	02	20	00
86.8	3.2	0.3	24.9	24.6	0.9	77.1	0.9	24.5	23.7	4.1	1.0	1.0	0.0	3.0	02	20	00
3.0	87.0	0.5	67.3	66.9	9.6	80.4	46.6	42.7	39.5	6.6	0.0	0.0	0.0	93.2	02	20	01
86.5	4.1	0.3	25.6	25.3	0.3	89.7	0.9	25.5	24.7	4.4	1.0	1.0	0.0	3.0	02	20	01
3.2	86.8	0.3	51.5	51.0	9.9	80.1	46.5	78.7	40.3	6.7	0.0	0.0	0.0	155.0	02	20	01
1.3	88.7	0.3	123.4	123.1	8.3	81.7	1.1	125.8	124.9	7.0	0.0	1.0	0.0	3.6667	02	20	01
86.3	3.7	0.3	12.0	11.6	0.6	89.4	0.8	12.0	11.2	4.3	1.0	1.0	0.0	2.6667	02	20	03
2.0	80.8	0.4	25.4	25.1	10.9	71.9	45.2	29.4	28.5	8.9	0.0	0.0	0.0	113.0	02	20	03
1.1	88.9	0.4	231.2	230.8	9.2	80.8	48.7	231.9	222.4	8.1	0.0	0.0	0.0	121.75	02	20	03
110.7	4.3	0.3	108.1	106.7	114.9	0.1	0.8	99.8	40.1	4.2	1.0	1.0	0.0	2.6667	02	20	04
113.8	1.2	0.3	147.1	146.6	1.9	98.1	0.6	69.7	46.7	3.1	1.0	1.0	0.0	2.0	02	20	04
96.2	3.8	0.3	58.5	58.1	0.3	86.9	0.8	51.5	43.7	4.1	1.0	1.0	0.0	2.6667	02	20	05
1.7	85.5	0.4	55.7	55.3	10.0	77.2	46.8	55.6	53.2	8.3	0.0	0.0	0.0	117.0	02	20	05
2.2	102.8	0.4	7.6	7.1	8.5	96.5	54.6	76.3	44.2	6.3	0.0	0.0	0.0	136.5	02	20	05
3.1	101.9	0.3	18.2	17.7	10.8	94.2	50.5	20.7	19.6	7.7	0.0	0.0	0.0	168.3333	02	20	05
100.1	4.9	0.4	4.6	4.3	104.3	0.7	0.8	5.1	4.4	4.2	1.0	1.0	0.0	2.0	02	20	05
0.2	104.8	0.3	87.7	87.3	3.9	101.1	0.7	82.6	42.7	3.7	0.0	1.0	0.0	2.3333	02	20	05
2.2	97.8	0.4	107.0	106.7	8.7	91.3	53.3	109.8	109.1	6.5	0.0	0.0	0.0	133.25	02	20	05
0.9	99.1	0.3	24.3	24.1	7.1	92.9	51.8	27.2	26.5	6.2	0.0	0.0	0.0	172.6667	02	20	05
96.8	3.2	0.3	130.9	130.1	99.8	0.2	0.5	87.0	41.5	3.0	1.0	1.0	0.0	1.6667	02	20	05
93.4	1.6	0.3	54.8	54.5	2.7	102.3	0.9	52.6	40.8	4.3	1.0	1.0	0.0	3.0	02	20	05
94.4	0.6	0.3	59.2	58.7	3.3	94.5	0.8	41.3	37.5	3.9	1.0	1.0	0.0	2.6667	02	20	05
2.2	95.6	0.3	2.8	2.5	8.3	89.5	55.3	5.0	4.2	6.1	0.0	0.0	0.0	184.3333	02	20	05
108.5	4.4	0.3	35.0	34.6	0.1	94.9	0.9	31.6	29.7	4.5	1.0	1.0	0.0	3.0	02	20	05
118.2	1.8	0.4	6.9	6.6	2.0	118.0	0.7	7.2	6.5	3.8	1.0	1.0	0.0	1.75	02	20	06
2.4	117.6	0.3	18.1	16.2	8.5	111.5	53.0	16.8	13.5	6.1	0.0	0.0	0.0	176.6667	02	20	06
0.6	111.4	0.4	22.2	21.9	8.1	103.9	51.9	25.6	24.8	7.5	0.0	0.0	0.0	129.75	02	20	06
117.8	2.2	0.2	67.5	66.7	0.8	119.2	0.5	54.5	51.7	3.0	1.0	1.0	0.0	2.5	02	20	06
1.4	118.6	0.2	67.9	67.1	4.5	115.5	0.6	38.2	36.8	3.1	0.0	1.0	0.0	3.0	02	20	06
122.4	5.6	0.4	79.1	78.7	126.8	1.2	0.8	57.0	54.9	4.4	1.0	1.0	0.0	2.0	02	20	06
124.7	3.3	0.4	2.3	1.9	1.2	116.8	0.9	2.4	1.6	4.5	1.0	1.0	0.0	2.25	02	20	06
3.5	110.5	0.4	62.5	61.7	11.7	102.3	59.0	91.5	61.9	8.2	0.0	0.0	0.0	147.5	02	20	06
116.8	3.2	0.3	7.7	7.5	0.6	119.4	0.7	8.0	7.4	3.8	1.0	1.0	0.0	2.3333	02	20	06
0.4	119.6	0.4	78.7	78.1	5.8	114.2	58.5	93.8	45.6	5.4	0.0	0.0	0.0	146.25	02	20	06
1.7	118.3	1.3	58.7	57.9	8.6	111.4	70.5	54.8	51.5	6.9	0.0	0.0	0.0	54.2308	02	20	06
3.3	116.7	0.3	31.3	30.1	9.1	110.9	57.4	29.7	26.9	5.8	0.0	0.0	0.0	191.3333	02	20	06
2.3	117.7	0.3	78.6	77.8	8.5	111.5	72.9	56.5	54.6	6.2	0.0	0.0	0.0	243.0	02	20	06
123.5	4.5	0.2	75.8	75.3	127.5	0.5	0.7	55.1	53.1	4.0	1.0	1.0	0.0	3.5	02	20	06
1.3	118.7	0.3	32.0	31.7	8.6	111.4	69.2	36.4	35.8	7.3	0.0	0.0	0.0	230.6667	02	20	07
118.0	2.0	0.2	12.3	12.0	1.2	118.8	0.7	10.4	9.4	3.2	1.0	1.0	0.0	3.5	02	20	07
125.2	0.9	0.2	72.6	71.8	2.2	111.7	0.6	43.6	42.1	3.1	1.0	1.0	0.0	3.0	02	20	07
0.5	113.4	0.2	59.6	58.8	5.3	108.6	67.8	41.2	39.7	4.8	0.0	0.0	0.0	339.0	02	20	07
114.3	5.7	0.5	38.7	38.1	118.6	1.4	0.9	34.8	33.4	4.3	1.0	1.0	0.0	1.8	02	20	07
0.5	119.5	0.3	34.0	33.7	5.5	114.5	73.5	34.6	33.8	5.0	0.0	0.0	0.0	245.0	02	20	07
2.0	114.9	0.4	16.8	15.6	8.7	108.2	47.2	18.1	15.5	6.7	0.0	0.0	0.0	118.0	02	20	08
114.9	5.1	0.3	15.7	15.3	119.5	0.5	1.0	24.0	22.8	4.6	1.0	1.0	0.0	3.3333	02	20	08
114.4	5.6	0.3	2.6	2.2	118.6	1.4	0.8	2.3	1.4	4.2	1.0	1.0	0.0	2.6667	02	20	08
115.4	2.1	0.6	66.4	65.9	2.4	117.6	0.8	38.5	36.2	4.5	1.0	1.0	0.0	1.3333	02	20	08
1.1	118.9	0.3	18.3	17.9	8.4	111.6	73.1	21.4	20.5	7.3	0.0	0.0	0.0	243.6667	02	20	08
115.5	4.5	0.2	24.0	23.7	119.3	0.7	0.7	23.7	22.9	3.8	1.0	1.0	0.0	3.5	02	20	08
3.4	116.6	0.4	61.9	61.4	10.8	109.2	67.3	51.6	47.8	7.4	0.0	0.0	0.0	168.25	02	20	08
2.2	117.8	0.3	46.7	46.0	8.0	112.0	58.4	45.9	44.6	5.8	0.0	0.0	0.0	194.6667	02	20	08
115.1	4.9	0.9	5.4	4.9	5.5	114.5	63.9	11.5	10.5	10.4	1.0	0.0	0.0	71.0	02	20	08
0.3	119.7	0.3	30.6	25.6	7.1	112.9	57.9	23.5	21.2	6.8	0.0	0.0	0.0	193.0	02	20	08
2.7	117.3	0.4	46.2	45.7	8.6	111.4	60.2	38.2	36.7	5.9	0.0	0.0	0.0	150.5	02	20	08
0.1	119.9	0.4	63.9	63.6	6.4	113.6	72.2	55.3	51.9	6.3	0.0	0.0	0.0	180.5	02	20	08
2.9	117.1	0.5	31.1	30.7	8.8	111.2	71.8	42.6	41.4	5.9	0.0	0.0	0.0	143.6	02	20	08
0.1	119.9	0.3	15.4	15.2	6.9	113.1	71.7	18.6	17.9	6.8	0.0	0.0	0.0	239.0	02	20	08
2.0	118.0	0.7	64.4	63.9	9.4	110.6	69.3	44.3	42.7	7.4	0.0	0.0	0.0	99.0	02	20	08
96.6	4.5	0.4	39.5	39.0	100.6	0.5	0.8	32.7	31.0	4.0	1.0	1.0	0.0	2.0	02	20	09
96.3	3.7	0.4	12.5	12.2	1.2	98.8	0.9	12.8	11.7	4.9	1.0	1.0	0.0	2.25	02	20	09
97.7	2.3	0.3	28.4	27.7	2.0	98.0	0.8	15.4	14.2	4.3	1.0	1.0	0.0	2.6667	02	20	09
96.9	3.1	1.4	19.7	19.3	3.9	96.1	60.8	71.0	39.4	7.0	1.0	0.0	0.0	43.4286	02	20	09
0.4	99.6	0.3	30.8	30.5	6.0	94.0	55.5	32.7	32.0	5.6	0.0	0.0	0.0	185.0	02	20	09
0.9	99.1	0.2	26.9	26.3	3.9	96.1	0.6	21.7	20.6	3.0	0.0	1.0	0.0	3.0	02	20	09
90.9	4.1	0.5	34.7	33.9	0.3	99.7	0.9	17.2	14.4	4.4	1.0	1.0	0.0	1.8	02	20	09
92.9	2.1	0.3	43.6	43.0	1.8	98.2	0.8	16.4	14.8	3.9	1.0	1.0	0.0	2.6667	02	20	09
93.8	1.2	1.4	32.7	32.1	8.4	91.6	57.4	28.5	27.0	9.6	1.0	0.0	0.0	41.0	02	20	09
94.2	5.8	0.4	34.1	33.0	99.0	1.0	0.9	23.0	20.8	4.8	1.0	1.0	0.0	2.25	02	20	09
95.2	4.8	0.8	4.1	2.2	98.6	1.4	1.2	1.7	0.5	3.4	1.0	1.0	0.0	1.5	02	20	09
95.2	4.8	0.8	4.1	2.2	0.9	99.1	1.3	2.3	1.1	5.7	1.0	1.0	0.0	1.625	02	20	09
93.9	4.4	0.8	3.0	1.8	97.0	1.3	1.2	3.1	2.0	3.1	1.0	1.0	0.0	1.5	02	20	09
93.9	4.4	0.8	3.0	1.8	1.1	98.9	1.2	2.4	1.2	5.5	1.0	1.0	0.0	1.5	02	20	09
97.0	1.3	0.6	3.1	2.3	3.0	97.0	0.9	1.9	0.7	4.3	1.0	1.0	0.0	1.5	02	20	09
3.5	96.5	0.4	4.8	4.2	7.9	92.1	69.3	4.9	4.0	4.4	0.0	0.0	0.0	173.25	02	20	09
3.3	101.7	0.3	15.7	15.4	11.7	93.3	64.2	19.9	19.1	8.4	0.0	0.0	0.0	214.0	02	20	09
104.5	0.5	0.4	34.4	34.0	6.3	93.7	59.8	30.5	26.9	6.8	1.0	0.0	0.0	149.5	02	20	09
93.7	4.9	0.3	51.8	51.2	97.6	1.0	0.8	16.5	15.1	3.9	1.0	1.0	0.0	2.6667	02	20	10
98.1	1.9	0.2	13.1	12.8	2.1	97.9	0.7	13.2	12.4	4.0	1.0	1.0	0.0	3.5	02	20	10
2.9	97.1	0.3	4.8	4.6	9.4	90.6	66.1	7.3	6.6	6.5	0.0	0.0	0.0	220.3333	02	20	10
99.8	0.2	0.4	56.2	55.7	5.9	94.1	55.1	74.9	30.0	6.1	1.0	0.0	0.0	137.75	02	20	10
1.3	98.7	0.4	22.0	21.5	9.6	90.4	52.9	24.4	23.3	8.3	0.0	0.0	0.0	132.25	02	20	10
94.0	6.0	0.4	16.8	15.8	99.2	0.8	1.0	16.1	14.0	5.2	1.0	1.0	0.0	2.5	02	20	10
0.6	99.4	0.4	19.4	19.0	7.6	92.4	54.6	20.9	20.0	7.0	0.0	0.0	0.0	136.5	02	20	10
96.0	4.0	0.4	17.7	16.3	100.0	0.0	0.8	8.5	7.2	4.0	1.0	1.0	0.0	2.0	02	20	10
98.2	1.8	0.3	2.2	1.8	2.1	97.9	0.8	2.1	1.3	3.9	1.0	1.0	0.0	2.6667	02	20	10
94.5	0.5	0.3	29.9	29.6	4.5	95.5	59.4	44.2	25.2	5.0	1.0	0.0	0.0	198.0	02	20	10
2.6	97.4	0.4	30.7	30.3	9.5	90.5	54.4	31.3	28.0	6.9	0.0	0.0	0.0	136.0	02	20	10
96.4	3.6	0.5	2.3	2.0	2.0	98.0	1.1	3.9	3.2	5.6	1.0	1.0	0.0	2.2	02	20	10
0.8	99.2	0.5	16.4	16.0	7.6	92.4	54.0	18.3	17.3	6.8	0.0	0.0	0.0	108.0	02	20	10
95.1	4.9	0.4	33.6	32.8	99.0	1.0	0.7	25.8	24.1	3.9	1.0	1.0	0.0	1.75	02	20	10
96.6	3.4	0.3	21.2	20.8	0.7	99.3	0.8	19.7	18.6	4.1	1.0	1.0	0.0	2.6667	02	20	10
98.1	1.9	0.9	11.4	10.4	2.9	97.1	0.9	16.0	14.5	4.8	1.0	1.0	0.0	1.0	02	20	10
0.1	99.9	0.8	16.5	15.6	6.7	93.3	54.8	18.6	17.8	6.6	0.0	0.0	0.0	68.5	02	20	10
99.2	0.8	0.4	71.6	71.1	3.4	96.6	0.8	67.5	42.0	4.2	1.0	1.0	0.0	2.0	02	20	10
99.9	0.1	0.7	13.7	12.6	3.8	96.2	0.7	9.8	8.7	3.9	1.0	1.0	0.0	1.0	02	20	11
0.9	99.1	0.5	25.7	25.3	7.9	92.1	69.4	31.7	30.8	7.0	0.0	0.0	0.0	138.8	02	20	11
97.5	2.5	0.3	25.7	22.2	2.4	97.6	0.8	8.9	6.9	4.9	1.0	1.0	0.0	2.6667	02	20	11
100.8	4.2	0.8	16.8	15.6	5.2	89.8	69.8	17.6	16.5	9.4	1.0	0.0	0.0	87.25	02	20	11
1.0	99.0	0.4	21.3	20.6	6.5	93.5	67.7	20.0	18.7	5.5	0.0	0.0	0.0	169.25	02	20	11
98.3	1.7	0.3	44.4	43.9	3.7	96.3	73.0	40.9	38.8	5.4	1.0	0.0	0.0	243.3333	02	20	11
2.0	103.0	0.8	10.2	9.4	7.6	97.4	55.8	11.8	11.0	5.6	0.0	0.0	0.0	69.75	02	20	11
97.2	2.8	0.4	39.2	38.6	2.1	97.9	1.0	40.6	37.9	4.9	1.0	1.0	0.0	2.5	02	20	11
94.0	6.0	0.4	30.7	30.3	98.5	1.5	0.9	27.2	25.7	4.5	1.0	1.0	0.0	2.25	02	20	11
95.1	4.9	0.3	25.8	24.0	99.5	0.5	0.8	15.5	14.3	4.4	1.0	1.0	0.0	2.6667	02	20	11
1.9	98.1	0.4	14.1	13.5	8.7	91.3	67.3	15.8	14.9	6.8	0.0	0.0	0.0	168.25	02	20	11
0.1	99.9	0.4	20.2	19.6	6.9	93.1	68.2	21.1	19.9	6.8	0.0	0.0	0.0	170.5	02	20	11
0.2	99.8	0.4	9.1	8.5	7.8	92.2	68.9	9.5	8.3	7.6	0.0	0.0	0.0	172.25	02	20	12
0.2	99.8	0.4	6.5	6.2	6.3	93.7	69.2	8.1	7.0	6.1	0.0	0.0	0.0	173.0	02	20	12
1.7	98.3	0.4	33.8	27.7	8.7	91.3	52.8	20.9	19.8	7.0	0.0	0.0	0.0	132.0	02	20	12
94.3	5.7	0.4	2.0	1.6	0.3	99.7	1.1	3.2	2.2	6.0	1.0	1.0	0.0	2.75	02	20	12
97.4	2.6	0.3	3.1	2.7	2.0	98.0	0.9	1.7	0.6	4.6	1.0	1.0	0.0	3.0	02	20	12
3.1	96.9	0.4	14.6	14.2	10.0	90.0	64.4	22.7	21.1	6.9	0.0	0.0	0.0	161.0	02	20	12
97.7	2.3	0.4	4.8	4.4	2.5	102.5	0.9	3.9	2.8	4.8	1.0	1.0	0.0	2.25	02	20	12
1.9	93.1	0.4	9.8	9.5	9.1	85.9	63.3	12.0	10.9	7.2	0.0	0.0	0.0	158.25	02	20	12
93.1	1.9	0.2	15.7	15.2	1.9	98.1	0.7	14.2	13.1	3.8	1.0	1.0	0.0	3.5	02	20	12
94.5	5.5	0.4	2.9	2.5	98.7	1.3	0.7	3.0	2.3	4.2	1.0	1.0	0.0	1.75	02	20	12
99.6	0.4	0.4	25.5	24.4	6.1	93.9	68.1	18.0	16.6	6.5	1.0	0.0	0.0	170.25	02	20	12
97.2	2.8	0.5	21.5	20.5	0.9	99.1	0.7	16.2	14.8	3.7	1.0	1.0	0.0	1.4	02	20	12
95.1	4.9	0.4	13.9	13.2	98.9	1.1	0.8	13.3	12.5	3.8	1.0	1.0	0.0	2.0	02	20	12
95.2	4.8	0.3	20.7	20.3	99.0	1.0	0.8	5.0	3.7	3.8	1.0	1.0	0.0	2.6667	02	20	12
98.0	2.0	0.4	24.5	23.7	3.1	96.9	1.0	22.4	21.1	5.1	1.0	1.0	0.0	2.5	02	20	12
1.0	99.0	0.4	3.0	2.6	8.8	91.2	65.6	5.7	4.7	7.8	0.0	0.0	0.0	164.0	02	20	12
0.8	99.2	0.4	12.6	12.3	6.9	93.1	67.1	14.6	13.8	6.1	0.0	0.0	0.0	167.75	02	20	12
0.5	99.5	0.4	7.4	6.6	7.9	92.1	68.2	4.7	3.1	7.4	0.0	0.0	0.0	170.5	02	20	12
94.1	5.9	0.7	4.2	3.3	1.7	98.3	1.3	3.9	2.8	7.6	1.0	1.0	0.0	1.8571	02	20	12
99.4	0.6	0.3	18.7	18.2	2.9	97.1	0.8	15.6	14.0	3.5	1.0	1.0	0.0	2.6667	02	20	12
1.3	103.7	0.3	10.0	9.5	6.0	99.0	70.2	10.8	10.0	4.7	0.0	0.0	0.0	234.0	02	20	12
101.3	3.7	0.3	27.0	26.6	0.9	94.1	0.8	25.7	24.6	4.6	1.0	1.0	0.0	2.6667	02	20	12
0.5	94.5	0.4	7.8	7.5	6.9	88.1	67.5	9.5	8.6	6.4	0.0	0.0	0.0	168.75	02	20	12
97.2	2.8	0.4	22.4	22.1	1.9	98.1	0.9	17.0	15.4	4.7	1.0	1.0	0.0	2.25	02	20	12
1.0	99.0	0.4	13.7	13.0	7.6	92.4	70.0	14.0	10.1	6.6	0.0	0.0	0.0	175.0	02	20	12
3.5	96.5	0.4	28.6	28.0	10.2	89.8	65.5	20.3	18.5	6.7	0.0	0.0	0.0	163.75	02	20	12
1.1	98.9	0.3	21.3	20.9	7.1	92.9	66.0	21.9	20.8	6.0	0.0	0.0	0.0	220.0	02	20	12
0.2	99.8	0.4	19.0	18.3	6.2	93.8	63.4	20.9	20.1	6.0	0.0	0.0	0.0	158.5	02	20	13
100.0	0.0	0.4	38.3	37.6	6.3	93.7	74.1	30.6	29.2	6.3	1.0	0.0	0.0	185.25	02	20	13
2.5	97.5	0.3	19.2	18.9	10.2	89.8	70.2	22.9	22.2	7.7	0.0	0.0	0.0	234.0	02	20	13
96.5	3.5	0.3	21.2	19.6	0.5	99.5	0.7	8.5	7.4	4.0	1.0	1.0	0.0	2.3333	02	20	13
3.1	96.9	0.3	20.6	20.1	9.8	90.2	51.8	20.9	19.9	6.7	0.0	0.0	0.0	172.6667	02	20	13
97.9	2.1	0.3	27.5	27.1	2.0	98.0	0.8	25.7	24.6	4.1	1.0	1.0	0.0	2.6667	02	20	13
96.1	3.9	0.6	4.2	3.0	99.8	0.2	1.1	3.1	2.0	3.7	1.0	1.0	0.0	1.8333	02	20	13
98.7	1.3	0.6	2.6	2.0	2.3	97.7	1.2	2.5	1.4	3.6	1.0	1.0	0.0	2.0	02	20	13
3.0	97.0	0.5	4.3	3.7	6.4	93.6	71.2	4.1	2.9	3.4	0.0	0.0	0.0	142.4	02	20	13
2.2	97.8	0.4	8.4	8.2	9.8	90.2	64.8	11.9	11.0	7.6	0.0	0.0	0.0	162.0	02	20	13
98.4	1.6	0.3	23.3	22.5	2.7	97.3	0.9	12.2	10.9	4.3	1.0	1.0	0.0	3.0	02	20	13
95.3	4.7	0.2	10.1	9.2	0.6	99.4	0.9	7.3	6.1	5.3	1.0	1.0	0.0	4.5	02	20	13
3.2	96.8	0.4	9.4	9.1	11.2	88.8	69.7	13.0	12.1	8.0	0.0	0.0	0.0	174.25	02	20	13
96.6	3.4	0.4	22.9	22.5	1.8	98.2	1.1	22.1	20.7	5.2	1.0	1.0	0.0	2.75	02	20	13
1.7	98.3	0.3	5.1	4.7	7.8	92.2	58.4	6.0	4.9	6.1	0.0	0.0	0.0	194.6667	02	20	13
1.7	98.3	0.4	24.0	23.0	9.2	90.8	54.7	23.7	22.5	7.5	0.0	0.0	0.0	136.75	02	20	13
96.6	3.4	0.7	9.5	8.6	1.2	98.8	0.8	9.0	7.9	4.6	1.0	1.0	0.0	1.1429	02	20	13
98.2	1.8	0.3	18.0	17.7	2.4	97.6	0.9	16.2	15.1	4.2	1.0	1.0	0.0	3.0	02	20	13
97.4	2.6	0.3	13.2	12.9	1.1	98.9	0.7	12.4	11.6	3.7	1.0	1.0	0.0	2.3333	02	20	13
99.9	0.1	0.3	26.1	25.4	5.6	94.4	68.0	16.8	15.4	5.7	1.0	0.0	0.0	226.6667	02	20	13
1.6	98.4	0.3	17.3	17.1	7.9	92.1	72.3	14.0	13.0	6.3	0.0	0.0	0.0	241.0	02	20	13
2.8	97.2	0.4	8.4	8.1	9.5	90.5	71.8	11.1	10.2	6.7	0.0	0.0	0.0	179.5	02	20	13
96.8	3.2	0.7	4.6	3.6	6.1	93.9	60.3	7.0	5.7	9.3	1.0	0.0	0.0	86.1429	02	20	13
99.8	0.2	0.3	14.0	13.5	5.5	94.5	60.0	3.3	2.2	5.7	1.0	0.0	0.0	200.0	02	20	13
99.2	0.8	0.6	10.0	9.2	5.9	94.1	72.4	34.8	33.2	6.7	1.0	0.0	0.0	120.6667	02	20	13
94.4	5.6	0.4	9.5	9.0	99.3	0.7	0.9	8.3	7.1	4.9	1.0	1.0	0.0	2.25	02	20	13
99.9	0.1	0.2	5.5	5.1	4.5	95.5	75.2	5.2	4.3	4.6	1.0	0.0	0.0	376.0	02	20	13
100.0	0.0	0.5	11.6	11.0	5.5	94.5	74.8	11.9	10.9	5.5	1.0	0.0	0.0	149.6	02	20	13
95.4	4.6	0.9	15.2	14.5	0.0	100.0	0.9	14.3	13.3	4.6	1.0	1.0	0.0	1.0	02	20	13
95.1	4.9	0.4	41.2	40.2	99.4	0.6	0.9	19.4	16.0	4.3	1.0	1.0	0.0	2.25	02	20	13
97.0	3.0	0.3	22.7	19.5	1.5	98.5	0.9	8.4	5.4	4.5	1.0	1.0	0.0	3.0	02	20	13
1.8	161.3	0.3	22.4	22.1	7.4	155.7	97.2	23.4	22.3	5.6	0.0	0.0	0.0	324.0	02	20	14
158.3	4.8	0.4	2.1	1.8	0.1	149.9	1.0	3.2	2.5	4.9	1.0	1.0	0.0	2.5	02	20	14
146.1	3.9	0.3	8.6	8.3	0.3	149.7	0.8	9.0	8.2	4.2	1.0	1.0	0.0	2.6667	02	20	14
144.9	5.1	0.7	2.0	0.4	0.5	149.5	1.7	27.9	27.0	5.6	1.0	1.0	1.0	2.4286	02	20	14
149.7	0.3	0.3	32.4	31.8	3.7	146.3	0.7	34.3	33.0	4.0	1.0	1.0	0.0	2.3333	02	20	14
1.7	148.3	0.3	2.0	1.7	7.6	142.4	76.5	3.9	3.2	5.9	0.0	0.0	0.0	255.0	02	20	14
145.9	4.1	0.7	1.2	0.6	0.2	149.8	0.7	5.1	4.4	4.3	1.0	1.0	1.0	1.0	02	20	14
145.1	4.9	0.4	1.1	0.6	0.3	149.7	2.4	4.1	1.4	5.2	1.0	1.0	1.0	6.0	02	20	14
148.5	1.5	0.5	2.2	1.8	3.2	146.8	1.1	2.9	0.5	4.7	1.0	1.0	0.0	2.2	02	20	14
0.1	149.9	0.5	1.6	1.1	7.2	142.8	88.7	4.0	2.9	7.1	0.0	0.0	1.0	177.4	02	20	14
0.4	149.6	0.3	7.1	6.6	7.6	142.4	93.1	10.3	7.6	7.2	0.0	0.0	0.0	310.3333	02	20	14
147.0	3.0	0.3	9.1	8.8	1.2	148.8	0.7	9.0	8.2	4.2	1.0	1.0	0.0	2.3333	02	20	14
144.7	5.3	0.4	2.0	1.6	149.4	0.6	0.9	2.4	1.5	4.7	1.0	1.0	0.0	2.25	02	20	14
145.1	4.9	0.3	6.0	5.6	149.4	0.6	0.8	6.0	5.2	4.3	1.0	1.0	0.0	2.6667	02	20	14
146.5	3.5	0.2	3.2	2.9	0.5	149.5	0.8	3.3	2.6	4.0	1.0	1.0	0.0	4.0	02	20	14
146.9	3.1	0.3	1.8	1.5	1.3	148.7	0.7	1.9	1.1	4.4	1.0	1.0	1.0	2.3333	02	20	14
147.3	2.7	0.4	2.6	2.2	2.1	147.9	0.9	2.7	1.8	4.8	1.0	1.0	0.0	2.25	02	20	14
148.3	1.7	0.4	1.4	1.1	3.2	146.8	0.9	1.9	1.2	4.9	1.0	1.0	1.0	2.25	02	20	14
148.6	1.4	0.4	1.3	0.9	4.1	145.9	70.9	2.0	1.1	5.5	1.0	0.0	1.0	177.25	02	20	14
0.1	149.9	0.3	1.8	1.4	6.2	143.8	69.0	3.0	2.1	6.1	0.0	0.0	1.0	230.0	02	20	14
2.3	147.7	0.4	5.8	5.6	9.4	140.6	65.5	8.9	8.1	7.1	0.0	0.0	0.0	163.75	02	20	14
0.9	149.1	0.4	17.2	16.7	7.1	142.9	86.6	17.9	16.9	6.2	0.0	0.0	0.0	216.5	02	20	14
145.3	4.7	0.3	4.5	4.2	148.8	1.2	0.7	4.5	3.7	3.5	1.0	1.0	0.0	2.3333	02	20	14
145.1	4.9	0.3	2.1	1.8	149.2	0.8	0.9	2.5	1.8	4.1	1.0	1.0	0.0	3.0	02	20	14
146.0	4.0	0.3	5.3	5.2	0.2	149.8	0.8	36.8	35.9	4.2	1.0	1.0	0.0	2.6667	02	20	14
147.0	3.0	0.3	1.9	1.6	1.0	149.0	0.8	1.8	0.9	4.0	1.0	1.0	0.0	2.6667	02	20	14
148.5	1.5	0.3	3.2	2.9	2.5	147.5	0.7	3.7	3.0	4.0	1.0	1.0	0.0	2.3333	02	20	14
148.9	1.1	0.3	2.9	2.6	2.9	147.1	0.7	2.7	1.9	4.0	1.0	1.0	0.0	2.3333	02	20	14
0.1	149.9	0.4	3.1	2.8	5.8	144.2	77.7	4.8	4.0	5.7	0.0	0.0	0.0	194.25	02	20	14
1.1	148.9	0.2	2.2	1.9	7.0	143.0	80.0	4.1	3.4	5.9	0.0	0.0	0.0	400.0	02	20	14
144.3	5.7	0.4	16.0	15.6	149.8	0.2	1.1	16.3	15.3	5.5	1.0	1.0	0.0	2.75	02	20	14
149.0	1.0	0.3	5.8	5.5	2.9	147.1	0.9	5.7	4.9	3.9	1.0	1.0	0.0	3.0	02	20	14
149.2	0.8	0.3	6.7	6.4	4.7	145.3	90.3	7.2	6.1	5.5	1.0	0.0	0.0	301.0	02	20	14
148.2	1.8	0.2	65.8	64.4	1.8	148.2	0.7	46.5	44.5	3.6	1.0	1.0	0.0	3.5	02	20	14
